id,content,emotion,createdAt,userId,secondary_emotions
242,I kept imagining an awkward conversation and became annoyed before it had even happened. I wrote it down because the combination felt important.,anxiety,2026-01-10,16,Joy
243,"I went to class and came home as usual, while occasionally wondering how things would turn out. By evening, the two feelings were hard to separate.",neutral,2026-01-31,16,Joy
244,"I was relieved when the problem was solved, although I remained nervous about what would happen next. I wrote it down because the combination felt important.",anxiety,2026-02-18,16,Anger
245,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. I noticed the contradiction more than I expected.",anxiety,2026-02-19,16,Anger
246,"I felt cheerful after receiving good news, but I was still annoyed by the way someone reacted to it. I could not decide which feeling mattered more.",Joy,2026-02-23,16,neutral
247,I kept imagining an awkward conversation and became annoyed before it had even happened. It stayed in the back of my mind afterward.,anxiety,2026-02-25,16,Joy
248,"I felt cheerful after receiving good news, but I was still annoyed by the way someone reacted to it. I noticed the contradiction more than I expected.",Joy,2026-03-04,16,Anger
249,"I wanted reassurance, but repeated reassurance started making me more frustrated. It stayed in the back of my mind afterward.",anxiety,2026-03-09,16,Joy
250,I was irritated by a small mistake and then felt guilty about how strongly I reacted.,Anger,2026-03-18,16,anxiety
251,"I felt calm for a while, then one small uncertainty brought all the nervousness back. I could not decide which feeling mattered more.",anxiety,2026-03-13,16,Joy
252,I felt hurt by something that happened and spent a while sitting with the sadness. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-03-24,16,
253,"Nothing dramatic happened today, but I still felt unusually down. I'm hoping the mood lifts with some rest.",sadness,2026-03-26,16,
254,"I knew the situation was probably fine, but my body still felt tense. I could not decide which feeling mattered more.",anxiety,2026-01-12,17,neutral
255,"I wanted to stand up for myself, but I was nervous about making the situation worse. I could not decide which feeling mattered more.",Anger,2026-01-20,17,sadness
256,I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. I wrote it down because the combination felt important.,anxiety,2026-01-23,17,neutral
257,"I've been feeling low and lonely lately, and today was difficult emotionally. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-01-30,17,
258,"I've been feeling low and lonely lately, and today was difficult emotionally. I could use a little time to process it.",sadness,2026-02-04,17,
259,"Nothing changed much today, but I noticed that I was less worried by the evening. I wrote it down because the combination felt important.",neutral,2026-02-07,17,Joy
260,"Today felt emotionally draining, and I had difficulty motivating myself. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-16,17,
261,"I've been carrying a sad feeling lately, and it was especially noticeable today. Writing about it felt easier than keeping it in my head.",sadness,2026-02-26,17,
262,I was frustrated about the delay and anxious that it would cause bigger problems.,Anger,2026-02-23,17,sadness
263,"I felt angry when plans changed, but underneath that I was mostly anxious about being left out.",Anger,2026-02-22,17,neutral
264,"I was happy to hear from them, but immediately started worrying about what their message meant. I could not decide which feeling mattered more.",anxiety,2026-03-07,17,sadness
265,Today I didn't have much energy for talking or doing the things I normally enjoy. Writing about it felt easier than keeping it in my head.,sadness,2026-03-19,17,
266,"Something that happened today hurt me more than I expected, and I ended up crying. I could use a little time to process it.",sadness,2026-03-14,17,
267,"I felt resentful toward someone I still care about, which made the whole situation confusing. I could not decide which feeling mattered more.",Anger,2026-03-22,17,sadness
268,"I didn't feel very social today, which probably made the loneliness stronger.",sadness,2026-03-22,17,
269,"I mostly followed my routine and felt calm, with a little sadness in the background. By evening, the two feelings were hard to separate.",neutral,2026-03-28,17,Joy
270,I felt hurt by something that happened and spent a while sitting with the sadness.,sadness,2026-01-11,18,
271,I was excited by the possibility of change and frightened by exactly the same possibility.,anxiety,2026-01-07,18,sadness
272,I felt hurt by something that happened and spent a while sitting with the sadness. I'm hoping the mood lifts with some rest.,sadness,2026-01-10,18,
273,"I've been carrying a sad feeling lately, and it was especially noticeable today. I'm hoping the mood lifts with some rest.",sadness,2026-01-15,18,
274,A painful thought kept returning throughout the day and brought my mood down. I could use a little time to process it.,sadness,2026-02-02,18,
275,I felt excited about the opportunity and terrified that I would not be good enough. I wrote it down because the combination felt important.,anxiety,2026-02-11,18,Joy
276,I found myself feeling tearful after thinking about what happened. Writing about it felt easier than keeping it in my head.,sadness,2026-02-25,18,
277,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. It stayed in the back of my mind afterward.",anxiety,2026-02-28,18,sadness
278,I felt tense after the argument and could not tell whether I was more worried or angry. I could not decide which feeling mattered more.,anxiety,2026-02-26,18,Anger
279,"I was relieved when the problem was solved, although I remained nervous about what would happen next. It stayed in the back of my mind afterward.",anxiety,2026-02-26,18,Anger
280,I was embarrassed by a mistake and spent the rest of the day replaying it.,anxiety,2026-02-23,18,Joy
281,"I was laughing more than usual, but I could tell I had been holding onto some sadness. I could not decide which feeling mattered more.",Joy,2026-02-23,18,neutral
282,An upsetting situation stayed on my mind and left me feeling hurt. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-02-25,18,
283,"I knew I was overreacting, but I was still too upset to let the issue go. It stayed in the back of my mind afterward.",Anger,2026-03-05,18,neutral
284,"Today felt emotionally draining, and I had difficulty motivating myself.",sadness,2026-03-07,18,
285,"I was worried about being judged, which made me sound more annoyed than I intended. By evening, the two feelings were hard to separate.",anxiety,2026-03-15,18,sadness
286,I felt discouraged today and couldn't easily shake the heaviness. Writing about it felt easier than keeping it in my head.,sadness,2026-03-14,18,
287,"I felt anxious about making a mistake, and when someone criticized me I became angry. I noticed the contradiction more than I expected.",anxiety,2026-03-16,18,Anger
288,"I kept checking my phone because I was anxious, then got angry at myself for checking it again. I wrote it down because the combination felt important.",anxiety,2026-03-29,18,neutral
289,I felt excited about the opportunity and terrified that I would not be good enough. It stayed in the back of my mind afterward.,anxiety,2026-01-09,19,Joy
290,"Getting the result I wanted made me happy, even though I was still irritated about how long it took.",Joy,2026-01-13,19,Anger
291,I was nervous before the meeting and ended up feeling irritated when it started late. I could not decide which feeling mattered more.,anxiety,2026-01-24,19,sadness
